"","Sample","Month","Day","Year","Time","lat","lon","NMEAtimeUTC","Station","CruiseID","Cast","Date","Bottle","Density00","Sigma.t00","Sbeox0ML.L","Sbeox0Mg.L","Sbeox0PS","Potemp090C","Sal00","SvCM","Sva","CStarAt0","CStarTr0","C0mS.cm","DepSM","Dz.dtM","FlECO.AFL","Sbeox0V","Par","Ph","PrDM","Scan","T090C","Latitude","Longitude","YearMonth","YearMonth_Station_Bottle","basin"
"1","Apr18_P8_122.2","Apr","09",2018,07:10:41,47.8975,-122.605333333333,"Apr 09 2018  14:10:41","P8","RC001",11,"Apr 09 2018",1,1024.329,23.7625,5.4832,7.836,81.551,8.4304,30.6066,1480.74,414.305,0.7144,83.6436,32.507775,122.59,-0.001,0.3366,2.3637,1e-12,8.09,123.663,8636,8.4424,47.89886,-122.60541,"18-Apr","18-Apr_P8_1","Hood"
"2","Apr18_P8_5.2","Apr","09",2018,07:10:41,47.8975,-122.605333333333,"Apr 09 2018  14:10:41","P8","RC001",11,"Apr 09 2018",10,1022.45,22.4241,6.4071,9.1563,96.016,9.23,29.0438,1479.85,540.638,0.3625,91.3373,31.585131,5.613,0.008,0.7439,2.7235,56,8.197,5.66,20206,9.2306,47.90105,-122.60634,"18-Apr","18-Apr_P8_10","Hood"
"3","Apr18_P8_0.2","Apr","09",2018,07:10:41,47.8975,-122.605333333333,"Apr 09 2018  14:10:41","P8","RC001",11,"Apr 09 2018",12,1022.4107,22.397,6.4135,9.1655,96.094,9.2314,29.0092,1479.77,543.201,0.3952,90.5933,31.551032,2.982,-0.002,0.8222,2.726,501,8.197,3.008,21323,9.2317,47.9013,-122.60646,"18-Apr","18-Apr_P8_12","Hood"
"4","Apr18_P12_120.2","Apr","09",2018,14:41:00,47.4253333333333,-123.108,"Apr 09 2018  21:41:00","P12","RC001",18,"Apr 09 2018",1,1023.8214,23.2677,2.1611,3.0885,33.615,10.5156,30.3897,1488.14,461.937,0.6874,84.2098,34.038257,120.887,-0.001,0.1536,1.2869,1e-12,7.72,121.94,8577,10.5294,47.42562,-123.10736,"18-Apr","18-Apr_P12_1","Hood"
"5","Apr18_P12_5.2","Apr","09",2018,14:41:00,47.4253333333333,-123.108,"Apr 09 2018  21:41:00","P12","RC001",18,"Apr 09 2018",9,1022.6448,22.6197,4.4412,6.347,67.595,9.8216,29.4109,1482.48,521.933,0.3409,91.8309,32.425106,5.452,-0.002,1.1433,2.0748,506,7.891,5.498,18621,9.8221,47.42616,-123.10736,"18-Apr","18-Apr_P12_9","Hood"
"6","Apr18_P12_0.2","Apr","09",2018,14:41:00,47.4253333333333,-123.108,"Apr 09 2018  21:41:00","P12","RC001",18,"Apr 09 2018",11,1021.5049,21.4906,5.3389,7.6298,81.615,10.4094,28.081,1482.97,629.987,0.6626,84.7353,31.554886,3.091,-0.002,0.3904,2.3965,1780,8.004,3.117,19935,10.4097,47.42624,-123.10738,"18-Apr","18-Apr_P12_11","Hood"
"7","Apr18_P402_52.2","Apr","09",2018,16:57:15,47.3563333333333,-123.023666666667,"Apr 09 2018  23:57:15","P402","RC001",20,"Apr 09 2018",1,1023.3102,23.0682,2.4962,3.5673,38.492,10.2203,30.0693,1485.53,479.815,1.3991,70.4842,33.434433,52.723,0,0.2194,1.4043,1e-12,7.726,53.173,4405,10.2261,47.35582,-123.02388,"18-Apr","18-Apr_P402_1","Hood"
"8","Apr18_P402_5.2","Apr","09",2018,16:57:15,47.3563333333333,-123.023666666667,"Apr 09 2018  23:57:15","P402","RC001",20,"Apr 09 2018",9,1021.2399,21.2142,5.4674,7.8135,83.915,10.6793,27.7817,1483.63,656.522,0.4591,89.1577,31.461333,5.596,0,1.8072,2.4487,90.6,7.989,5.642,11828,10.6799,47.35524,-123.02499,"18-Apr","18-Apr_P402_9","Hood"
"9","Apr18_P402_0.2","Apr","09",2018,16:57:15,47.3563333333333,-123.023666666667,"Apr 09 2018  23:57:15","P402","RC001",20,"Apr 09 2018",11,1019.7466,19.7332,6.5818,9.4061,100.601,11.025,25.9472,1482.62,798.693,0.3373,91.9128,29.826159,2.902,-0.001,0.7762,2.8314,589,8.181,2.927,13437,11.0254,47.35514,-123.02524,"18-Apr","18-Apr_P402_11","Hood"
"10","Apr18_P38_98.2","Apr","11",2018,10:39:16,47.2768333333333,-122.708666666667,"Apr 11 2018  17:39:17","P38","RC001",27,"Apr 11 2018",1,1022.881,22.4263,5.7798,8.2599,85.02,8.4349,28.9003,1478.24,541.412,1.1123,75.7243,30.857207,98.112,0.004,0.3964,2.4478,1e-12,8.074,98.959,7827,8.4443,47.27758,-122.7085,"18-Apr","18-Apr_P38_1","South"
"11","Apr18_P38_5.2","Apr","11",2018,10:39:16,47.2768333333333,-122.708666666667,"Apr 11 2018  17:39:17","P38","RC001",27,"Apr 11 2018",9,1021.9586,21.9338,8.6102,12.3049,128.979,9.3844,28.4454,1479.69,587.558,1.3425,71.4951,31.11701,5.379,0.001,14.5539,3.4772,21.8,8.552,5.424,17121,9.3849,47.27882,-122.70806,"18-Apr","18-Apr_P38_9","South"
"12","Apr18_P38_0.2","Apr","11",2018,10:39:16,47.2768333333333,-122.708666666667,"Apr 11 2018  17:39:17","P38","RC001",27,"Apr 11 2018",11,1021.9103,21.8956,9.1076,13.0157,136.577,9.4439,28.4078,1479.83,591.192,1.5365,68.1083,31.1256,3.188,0.003,17.0202,3.6519,106,8.601,3.216,18159,9.4443,47.27897,-122.70798,"18-Apr","18-Apr_P38_11","South"
"13","Apr18_P28_191.3","Apr","07",2018,12:03:16,47.7038333333333,-122.454166666667,"Apr 07 2018  19:03:15","P28","RC001",1,"Apr 07 2018",1,1023.9025,23.0256,5.795,8.2816,85.448,8.3179,29.6463,1480.26,485.246,0.9631,78.6041,31.526263,189.495,-0.018,0.2852,2.4346,1e-12,8.033,191.182,12454,8.3362,47.70468,-122.45444,"18-Apr","18-Apr_P28_1","Central"
"14","Apr18_P28_10.3","Apr","07",2018,12:03:16,47.7038333333333,-122.454166666667,"Apr 07 2018  19:03:15","P28","RC001",1,"Apr 07 2018",9,1022.5911,22.5443,6.3267,9.0415,93.465,8.5829,29.0764,1477.53,529.185,-0.0813,102.0524,31.102924,10.109,0.02,0.7164,2.6627,72.9,8.059,10.195,26317,8.5838,47.70522,-122.45466,"18-Apr","18-Apr_P28_9","Central"
"15","Apr18_P28_0.3","Apr","07",2018,12:03:16,47.7038333333333,-122.454166666667,"Apr 07 2018  19:03:15","P28","RC001",1,"Apr 07 2018",11,1022.4715,22.4582,6.3853,9.1252,94.53,8.7021,28.988,1477.75,537.342,-0.0857,102.1668,31.108634,2.877,-0.009,0.5585,2.6893,360,8.064,2.902,28086,8.7024,47.70545,-122.45471,"18-Apr","18-Apr_P28_11","Central"
"16","Apr18_P4_57.3","Apr","07",2018,20:03:50,48.2438333333333,-122.554666666667,"Apr 08 2018  03:03:49","P4","RC001",5,"Apr 07 2018",1,1023.0638,22.7971,4.4983,6.4285,66.754,8.6802,29.4182,1479.12,505.591,1.2823,72.5736,31.534749,57.651,-0.05,0.2427,2.0439,1e-12,7.861,58.148,5141,8.6858,48.24366,-122.55619,"18-Apr","18-Apr_P4_1","Whidbey"
"17","Apr18_P4_5.3","Apr","07",2018,20:03:50,48.2438333333333,-122.554666666667,"Apr 08 2018  03:03:49","P4","RC001",5,"Apr 07 2018",9,1019.3297,19.3038,6.8286,9.7588,100.466,9.541,25.1022,1476.2,840.02,0.2253,94.5238,27.892562,5.595,0.023,1.0668,2.8258,0.127,8.186,5.642,12275,9.5416,48.24436,-122.5574,"18-Apr","18-Apr_P4_9","Whidbey"
"18","Apr18_P4_0.3","Apr","07",2018,20:03:50,48.2438333333333,-122.554666666667,"Apr 08 2018  03:03:49","P4","RC001",5,"Apr 07 2018",12,1018.9846,18.97,6.863,9.8079,100.647,9.5216,24.6703,1475.56,872.13,0.2862,93.0948,27.441639,3.14,0.003,1.1266,2.8306,1.75,8.176,3.167,13359,9.5219,48.24462,-122.55736,"18-Apr","18-Apr_P4_12","Whidbey"
"19","Apr18_P1_0.3","Apr","07",2018,17:11:54,48.017,-122.305,"Apr 08 2018  00:11:53","P1","RC001",3,"Apr 07 2018",12,1018.8738,18.8599,6.5872,9.4138,96.208,9.3866,24.5043,1474.85,882.736,0.4366,89.6584,27.180674,2.978,-0.014,1.0297,2.7289,50.8,8.085,3.003,18841,9.3869,48.01867,-122.3063,"18-Apr","18-Apr_P1_12","Whidbey"
"20","Apr18_P22_105.3","Apr","08",2018,11:27:11,48.272,-123.019666666667,"Apr 08 2018  18:27:11","P22","RC001",7,"Apr 08 2018",1,1026.0756,25.5873,3.5582,5.085,53.362,8.1441,32.881,1482.19,240.556,0.4276,89.8609,34.416125,105.87,-0.014,0.1458,1.7318,1e-12,7.993,106.796,8581,8.1546,48.2723,-123.02118,"18-Apr","18-Apr_P22_1","Strait"
"21","Apr18_P22_5.3","Apr","08",2018,11:27:11,48.272,-123.019666666667,"Apr 08 2018  18:27:11","P22","RC001",7,"Apr 08 2018",9,1023.7255,23.7,5.9367,8.4842,88.195,8.4149,30.5219,1478.6,418.734,0.3525,91.564,32.355442,5.51,-0.016,0.33,2.5433,405,8.109,5.557,18168,8.4154,48.27283,-123.02318,"18-Apr","18-Apr_P22_9","Strait"
"22","Apr18_P22_0.3","Apr","08",2018,11:27:11,48.272,-123.019666666667,"Apr 08 2018  18:27:11","P22","RC001",7,"Apr 08 2018",11,1023.7008,23.6863,5.9469,8.4987,88.392,8.4415,30.5092,1478.64,420.017,0.3521,91.5744,32.364205,3.141,0.052,0.2726,2.5484,696,8.108,3.168,19095,8.4418,48.2729,-123.02336,"18-Apr","18-Apr_P22_11","Strait"
"23","Apr18_P8_122.3","Apr","09",2018,07:10:41,47.8975,-122.605333333333,"Apr 09 2018  14:10:41","P8","RC001",11,"Apr 09 2018",1,1024.329,23.7625,5.4832,7.836,81.551,8.4304,30.6066,1480.74,414.305,0.7144,83.6436,32.507775,122.59,-0.001,0.3366,2.3637,1e-12,8.09,123.663,8636,8.4424,47.89886,-122.60541,"18-Apr","18-Apr_P8_1","Hood"
"24","Apr18_P8_5.3","Apr","09",2018,07:10:41,47.8975,-122.605333333333,"Apr 09 2018  14:10:41","P8","RC001",11,"Apr 09 2018",10,1022.45,22.4241,6.4071,9.1563,96.016,9.23,29.0438,1479.85,540.638,0.3625,91.3373,31.585131,5.613,0.008,0.7439,2.7235,56,8.197,5.66,20206,9.2306,47.90105,-122.60634,"18-Apr","18-Apr_P8_10","Hood"
"25","Apr18_P8_0.3","Apr","09",2018,07:10:41,47.8975,-122.605333333333,"Apr 09 2018  14:10:41","P8","RC001",11,"Apr 09 2018",12,1022.4107,22.397,6.4135,9.1655,96.094,9.2314,29.0092,1479.77,543.201,0.3952,90.5933,31.551032,2.982,-0.002,0.8222,2.726,501,8.197,3.008,21323,9.2317,47.9013,-122.60646,"18-Apr","18-Apr_P8_12","Hood"
"26","Apr18_P12_120.3","Apr","09",2018,14:41:00,47.4253333333333,-123.108,"Apr 09 2018  21:41:00","P12","RC001",18,"Apr 09 2018",1,1023.8214,23.2677,2.1611,3.0885,33.615,10.5156,30.3897,1488.14,461.937,0.6874,84.2098,34.038257,120.887,-0.001,0.1536,1.2869,1e-12,7.72,121.94,8577,10.5294,47.42562,-123.10736,"18-Apr","18-Apr_P12_1","Hood"
"27","Apr18_P12_5.3","Apr","09",2018,14:41:00,47.4253333333333,-123.108,"Apr 09 2018  21:41:00","P12","RC001",18,"Apr 09 2018",9,1022.6448,22.6197,4.4412,6.347,67.595,9.8216,29.4109,1482.48,521.933,0.3409,91.8309,32.425106,5.452,-0.002,1.1433,2.0748,506,7.891,5.498,18621,9.8221,47.42616,-123.10736,"18-Apr","18-Apr_P12_9","Hood"
"28","Apr18_P12_0.3","Apr","09",2018,14:41:00,47.4253333333333,-123.108,"Apr 09 2018  21:41:00","P12","RC001",18,"Apr 09 2018",11,1021.5049,21.4906,5.3389,7.6298,81.615,10.4094,28.081,1482.97,629.987,0.6626,84.7353,31.554886,3.091,-0.002,0.3904,2.3965,1780,8.004,3.117,19935,10.4097,47.42624,-123.10738,"18-Apr","18-Apr_P12_11","Hood"
"29","Apr18_P402_52.3","Apr","09",2018,16:57:15,47.3563333333333,-123.023666666667,"Apr 09 2018  23:57:15","P402","RC001",20,"Apr 09 2018",1,1023.3102,23.0682,2.4962,3.5673,38.492,10.2203,30.0693,1485.53,479.815,1.3991,70.4842,33.434433,52.723,0,0.2194,1.4043,1e-12,7.726,53.173,4405,10.2261,47.35582,-123.02388,"18-Apr","18-Apr_P402_1","Hood"
"30","Apr18_P402_5.3","Apr","09",2018,16:57:15,47.3563333333333,-123.023666666667,"Apr 09 2018  23:57:15","P402","RC001",20,"Apr 09 2018",9,1021.2399,21.2142,5.4674,7.8135,83.915,10.6793,27.7817,1483.63,656.522,0.4591,89.1577,31.461333,5.596,0,1.8072,2.4487,90.6,7.989,5.642,11828,10.6799,47.35524,-123.02499,"18-Apr","18-Apr_P402_9","Hood"
"31","Apr18_P402_0.3","Apr","09",2018,16:57:15,47.3563333333333,-123.023666666667,"Apr 09 2018  23:57:15","P402","RC001",20,"Apr 09 2018",11,1019.7466,19.7332,6.5818,9.4061,100.601,11.025,25.9472,1482.62,798.693,0.3373,91.9128,29.826159,2.902,-0.001,0.7762,2.8314,589,8.181,2.927,13437,11.0254,47.35514,-123.02524,"18-Apr","18-Apr_P402_11","Hood"
"32","Apr18_P38_98.3","Apr","11",2018,10:39:16,47.2768333333333,-122.708666666667,"Apr 11 2018  17:39:17","P38","RC001",27,"Apr 11 2018",1,1022.881,22.4263,5.7798,8.2599,85.02,8.4349,28.9003,1478.24,541.412,1.1123,75.7243,30.857207,98.112,0.004,0.3964,2.4478,1e-12,8.074,98.959,7827,8.4443,47.27758,-122.7085,"18-Apr","18-Apr_P38_1","South"
"33","Apr18_P38_5.3","Apr","11",2018,10:39:16,47.2768333333333,-122.708666666667,"Apr 11 2018  17:39:17","P38","RC001",27,"Apr 11 2018",9,1021.9586,21.9338,8.6102,12.3049,128.979,9.3844,28.4454,1479.69,587.558,1.3425,71.4951,31.11701,5.379,0.001,14.5539,3.4772,21.8,8.552,5.424,17121,9.3849,47.27882,-122.70806,"18-Apr","18-Apr_P38_9","South"
"34","Apr18_P38_0.3","Apr","11",2018,10:39:16,47.2768333333333,-122.708666666667,"Apr 11 2018  17:39:17","P38","RC001",27,"Apr 11 2018",11,1021.9103,21.8956,9.1076,13.0157,136.577,9.4439,28.4078,1479.83,591.192,1.5365,68.1083,31.1256,3.188,0.003,17.0202,3.6519,106,8.601,3.216,18159,9.4443,47.27897,-122.70798,"18-Apr","18-Apr_P38_11","South"
"35","Kangaroo.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","Sep18_P14_140.1","Sep","13",2018,09:39:44,47.6066666666667,-122.940166666667,"Sep 13 2018  16:39:44","P14","RC0007",15,"Sep 13 2018",1,1023.934,23.1651,3.1513,4.5035,50.259,11.6384,30.5089,1493.08,472.87,0.6006,86.0576,35.135368,168.773,-0.001,0.1693,1.7078,1e-12,7.984,170.265,12859,11.6591,47.60732,-122.93898,"18-Sep","18-Sep_P14_1","Hood"
"37","Sep18_P14_5.1","Sep","13",2018,09:39:44,47.6066666666667,-122.940166666667,"Sep 13 2018  16:39:44","P14","RC0007",15,"Sep 13 2018",9,1021.7618,21.7359,4.9571,7.0842,79.533,12.4347,28.8461,1491.08,606.545,1.7534,64.509,33.970716,5.681,0.001,7.9343,2.4387,146,8.035,5.729,39957,12.4354,47.60816,-122.93602,"18-Sep","18-Sep_P14_9","Hood"
"38","Sep18_P14_0.1","Sep","13",2018,09:39:44,47.6066666666667,-122.940166666667,"Sep 13 2018  16:39:44","P14","RC0007",15,"Sep 13 2018",12,1021.7099,21.6969,5.0633,7.2359,81.322,12.4953,28.8099,1491.2,610.234,1.8946,62.2722,33.980221,2.855,0.001,7.304,2.4965,622,8.061,2.879,42349,12.4957,47.60822,-122.9357,"18-Sep","18-Sep_P14_12","Hood"
"39","Sep18_P12_114.1","Sep","13",2018,12:55:59,47.4251666666667,-123.109,"Sep 13 2018  19:55:58","P12","RC0007",18,"Sep 13 2018",1,1023.6424,23.1211,2.3646,3.3793,37.106,10.9518,30.2959,1489.47,475.898,0.6536,84.9251,34.306632,114.01,0.008,0.0665,1.397,1e-12,7.83,115.001,10316,10.9651,47.42576,-123.10922,"18-Sep","18-Sep_P12_1","Hood"
"40","Sep18_P12_5.1","Sep","13",2018,12:55:59,47.4251666666667,-123.109,"Sep 13 2018  19:55:58","P12","RC0007",18,"Sep 13 2018",9,1022.2915,22.2665,2.9951,4.2803,46.817,11.099,29.2258,1486.86,555.733,0.7969,81.9373,33.27794,5.46,0.001,3.9047,1.6476,155,7.778,5.506,29057,11.0996,47.42666,-123.108,"18-Sep","18-Sep_P12_9","Hood"
"41","Sep18_P12_0.1","Sep","13",2018,12:55:59,47.4251666666667,-123.109,"Sep 13 2018  19:55:58","P12","RC0007",18,"Sep 13 2018",11,1020.998,20.9852,5.1058,7.2967,82.417,12.974,28.0042,1491.88,678.46,1.893,62.2986,33.502084,2.823,-0.001,5.5596,2.5054,643,8.073,2.847,31423,12.9744,47.42676,-123.10786,"18-Sep","18-Sep_P12_11","Hood"
"42","Sep18_P11_78.1","Sep","13",2018,15:09:02,47.3708333333333,-123.133333333333,"Sep 13 2018  22:09:02","P11","RC0007",19,"Sep 13 2018",1,1023.443,23.0851,1.4408,2.0591,22.136,10.0525,30.0567,1485.33,478.569,1.1083,75.8003,33.29496,77.916,0.001,0.0976,1.0348,1e-12,7.686,78.586,7872,10.061,47.37096,-123.13382,"18-Sep","18-Sep_P11_1","Hood"
"43","Sep18_P11_5.1","Sep","13",2018,15:09:02,47.3708333333333,-123.133333333333,"Sep 13 2018  22:09:02","P11","RC0007",19,"Sep 13 2018",9,1022.4931,22.4675,1.6749,2.3937,26.028,10.7713,29.4133,1485.92,536.501,0.6409,85.1953,33.202114,5.584,0.001,1.9558,1.1388,132,7.666,5.631,23037,10.772,47.37122,-123.13466,"18-Sep","18-Sep_P11_9","Hood"
"44","Sep18_P11_0.1","Sep","13",2018,15:09:02,47.3708333333333,-123.133333333333,"Sep 13 2018  22:09:02","P11","RC0007",19,"Sep 13 2018",11,1021.7126,21.7006,3.5971,5.1406,57.181,12.0389,28.7078,1489.5,609.873,1.5337,68.1655,33.501371,2.629,-0.002,3.9412,1.908,668,7.86,2.651,25693,12.0393,47.3713,-123.13482,"18-Sep","18-Sep_P11_11","Hood"
"45","Sep18_P402_43.1","Sep","13",2018,16:08:47,47.3566666666667,-123.023166666667,"Sep 13 2018  23:08:46","P402","RC0007",20,"Sep 13 2018",1,1023.1802,22.9795,0.9146,1.3071,13.977,9.8643,29.8818,1483.85,488.11,0.7575,82.7489,32.947813,43.643,-0.001,0.1568,0.8418,1e-12,7.644,44.014,5903,9.869,47.35682,-123.02252,"18-Sep","18-Sep_P402_1","Hood"
"46","Sep18_P402_5.1","Sep","13",2018,16:08:47,47.3566666666667,-123.023166666667,"Sep 13 2018  23:08:46","P402","RC0007",20,"Sep 13 2018",9,1022.8119,22.7854,0.7404,1.0581,11.381,10.1868,29.6982,1484.16,506.107,0.4935,88.394,33.010823,5.778,-0.001,0.5456,0.7809,66.2,7.596,5.826,18041,10.1874,47.35742,-123.02182,"18-Sep","18-Sep_P402_9","Hood"
"47","Sep18_P402_0.1","Sep","13",2018,16:08:47,47.3566666666667,-123.023166666667,"Sep 13 2018  23:08:46","P402","RC0007",20,"Sep 13 2018",11,1021.077,21.0652,4.3814,6.2614,71.716,13.5688,28.2543,1494.18,670.786,1.8071,63.6682,34.25121,2.604,0.001,5.7664,2.3882,1100,8.3,2.625,20785,13.5691,47.35756,-123.02174,"18-Sep","18-Sep_P402_11","Hood"
"48","Sep18_P14_140.2","Sep","13",2018,09:39:44,47.6066666666667,-122.940166666667,"Sep 13 2018  16:39:44","P14","RC0007",15,"Sep 13 2018",1,1023.934,23.1651,3.1513,4.5035,50.259,11.6384,30.5089,1493.08,472.87,0.6006,86.0576,35.135368,168.773,-0.001,0.1693,1.7078,1e-12,7.984,170.265,12859,11.6591,47.60732,-122.93898,"18-Sep","18-Sep_P14_1","Hood"
"49","Sep18_P14_5.2","Sep","13",2018,09:39:44,47.6066666666667,-122.940166666667,"Sep 13 2018  16:39:44","P14","RC0007",15,"Sep 13 2018",9,1021.7618,21.7359,4.9571,7.0842,79.533,12.4347,28.8461,1491.08,606.545,1.7534,64.509,33.970716,5.681,0.001,7.9343,2.4387,146,8.035,5.729,39957,12.4354,47.60816,-122.93602,"18-Sep","18-Sep_P14_9","Hood"
"50","Sep18_P14_0.2","Sep","13",2018,09:39:44,47.6066666666667,-122.940166666667,"Sep 13 2018  16:39:44","P14","RC0007",15,"Sep 13 2018",12,1021.7099,21.6969,5.0633,7.2359,81.322,12.4953,28.8099,1491.2,610.234,1.8946,62.2722,33.980221,2.855,0.001,7.304,2.4965,622,8.061,2.879,42349,12.4957,47.60822,-122.9357,"18-Sep","18-Sep_P14_12","Hood"
"51","Sep18_P12_114.2","Sep","13",2018,12:55:59,47.4251666666667,-123.109,"Sep 13 2018  19:55:58","P12","RC0007",18,"Sep 13 2018",1,1023.6424,23.1211,2.3646,3.3793,37.106,10.9518,30.2959,1489.47,475.898,0.6536,84.9251,34.306632,114.01,0.008,0.0665,1.397,1e-12,7.83,115.001,10316,10.9651,47.42576,-123.10922,"18-Sep","18-Sep_P12_1","Hood"
"52","Sep18_P12_5.2","Sep","13",2018,12:55:59,47.4251666666667,-123.109,"Sep 13 2018  19:55:58","P12","RC0007",18,"Sep 13 2018",9,1022.2915,22.2665,2.9951,4.2803,46.817,11.099,29.2258,1486.86,555.733,0.7969,81.9373,33.27794,5.46,0.001,3.9047,1.6476,155,7.778,5.506,29057,11.0996,47.42666,-123.108,"18-Sep","18-Sep_P12_9","Hood"
"53","Sep18_P12_0.2","Sep","13",2018,12:55:59,47.4251666666667,-123.109,"Sep 13 2018  19:55:58","P12","RC0007",18,"Sep 13 2018",11,1020.998,20.9852,5.1058,7.2967,82.417,12.974,28.0042,1491.88,678.46,1.893,62.2986,33.502084,2.823,-0.001,5.5596,2.5054,643,8.073,2.847,31423,12.9744,47.42676,-123.10786,"18-Sep","18-Sep_P12_11","Hood"
"54","Sep18_P11_78.2","Sep","13",2018,15:09:02,47.3708333333333,-123.133333333333,"Sep 13 2018  22:09:02","P11","RC0007",19,"Sep 13 2018",1,1023.443,23.0851,1.4408,2.0591,22.136,10.0525,30.0567,1485.33,478.569,1.1083,75.8003,33.29496,77.916,0.001,0.0976,1.0348,1e-12,7.686,78.586,7872,10.061,47.37096,-123.13382,"18-Sep","18-Sep_P11_1","Hood"
"55","Sep18_P11_5.2","Sep","13",2018,15:09:02,47.3708333333333,-123.133333333333,"Sep 13 2018  22:09:02","P11","RC0007",19,"Sep 13 2018",9,1022.4931,22.4675,1.6749,2.3937,26.028,10.7713,29.4133,1485.92,536.501,0.6409,85.1953,33.202114,5.584,0.001,1.9558,1.1388,132,7.666,5.631,23037,10.772,47.37122,-123.13466,"18-Sep","18-Sep_P11_9","Hood"
"56","Sep18_P11_0.2","Sep","13",2018,15:09:02,47.3708333333333,-123.133333333333,"Sep 13 2018  22:09:02","P11","RC0007",19,"Sep 13 2018",11,1021.7126,21.7006,3.5971,5.1406,57.181,12.0389,28.7078,1489.5,609.873,1.5337,68.1655,33.501371,2.629,-0.002,3.9412,1.908,668,7.86,2.651,25693,12.0393,47.3713,-123.13482,"18-Sep","18-Sep_P11_11","Hood"
"57","Sep18_P402_43.2","Sep","13",2018,16:08:47,47.3566666666667,-123.023166666667,"Sep 13 2018  23:08:46","P402","RC0007",20,"Sep 13 2018",1,1023.1802,22.9795,0.9146,1.3071,13.977,9.8643,29.8818,1483.85,488.11,0.7575,82.7489,32.947813,43.643,-0.001,0.1568,0.8418,1e-12,7.644,44.014,5903,9.869,47.35682,-123.02252,"18-Sep","18-Sep_P402_1","Hood"
"58","Sep18_P402_5.2","Sep","13",2018,16:08:47,47.3566666666667,-123.023166666667,"Sep 13 2018  23:08:46","P402","RC0007",20,"Sep 13 2018",9,1022.8119,22.7854,0.7404,1.0581,11.381,10.1868,29.6982,1484.16,506.107,0.4935,88.394,33.010823,5.778,-0.001,0.5456,0.7809,66.2,7.596,5.826,18041,10.1874,47.35742,-123.02182,"18-Sep","18-Sep_P402_9","Hood"
"59","Sep18_P402_0.2","Sep","13",2018,16:08:47,47.3566666666667,-123.023166666667,"Sep 13 2018  23:08:46","P402","RC0007",20,"Sep 13 2018",11,1021.077,21.0652,4.3814,6.2614,71.716,13.5688,28.2543,1494.18,670.786,1.8071,63.6682,34.25121,2.604,0.001,5.7664,2.3882,1100,8.3,2.625,20785,13.5691,47.35756,-123.02174,"18-Sep","18-Sep_P402_11","Hood"
"60","Sep18_P14_140.3","Sep","13",2018,09:39:44,47.6066666666667,-122.940166666667,"Sep 13 2018  16:39:44","P14","RC0007",15,"Sep 13 2018",1,1023.934,23.1651,3.1513,4.5035,50.259,11.6384,30.5089,1493.08,472.87,0.6006,86.0576,35.135368,168.773,-0.001,0.1693,1.7078,1e-12,7.984,170.265,12859,11.6591,47.60732,-122.93898,"18-Sep","18-Sep_P14_1","Hood"
"61","Sep18_P14_5.3","Sep","13",2018,09:39:44,47.6066666666667,-122.940166666667,"Sep 13 2018  16:39:44","P14","RC0007",15,"Sep 13 2018",9,1021.7618,21.7359,4.9571,7.0842,79.533,12.4347,28.8461,1491.08,606.545,1.7534,64.509,33.970716,5.681,0.001,7.9343,2.4387,146,8.035,5.729,39957,12.4354,47.60816,-122.93602,"18-Sep","18-Sep_P14_9","Hood"
"62","Sep18_P14_0.3","Sep","13",2018,09:39:44,47.6066666666667,-122.940166666667,"Sep 13 2018  16:39:44","P14","RC0007",15,"Sep 13 2018",12,1021.7099,21.6969,5.0633,7.2359,81.322,12.4953,28.8099,1491.2,610.234,1.8946,62.2722,33.980221,2.855,0.001,7.304,2.4965,622,8.061,2.879,42349,12.4957,47.60822,-122.9357,"18-Sep","18-Sep_P14_12","Hood"
"63","Sep18_P12_114.3","Sep","13",2018,12:55:59,47.4251666666667,-123.109,"Sep 13 2018  19:55:58","P12","RC0007",18,"Sep 13 2018",1,1023.6424,23.1211,2.3646,3.3793,37.106,10.9518,30.2959,1489.47,475.898,0.6536,84.9251,34.306632,114.01,0.008,0.0665,1.397,1e-12,7.83,115.001,10316,10.9651,47.42576,-123.10922,"18-Sep","18-Sep_P12_1","Hood"
"64","Sep18_P12_5.3","Sep","13",2018,12:55:59,47.4251666666667,-123.109,"Sep 13 2018  19:55:58","P12","RC0007",18,"Sep 13 2018",9,1022.2915,22.2665,2.9951,4.2803,46.817,11.099,29.2258,1486.86,555.733,0.7969,81.9373,33.27794,5.46,0.001,3.9047,1.6476,155,7.778,5.506,29057,11.0996,47.42666,-123.108,"18-Sep","18-Sep_P12_9","Hood"
"65","Sep18_P12_0.3","Sep","13",2018,12:55:59,47.4251666666667,-123.109,"Sep 13 2018  19:55:58","P12","RC0007",18,"Sep 13 2018",11,1020.998,20.9852,5.1058,7.2967,82.417,12.974,28.0042,1491.88,678.46,1.893,62.2986,33.502084,2.823,-0.001,5.5596,2.5054,643,8.073,2.847,31423,12.9744,47.42676,-123.10786,"18-Sep","18-Sep_P12_11","Hood"
